episode,reward,avg100_reward,deposited,mean_entropy,elapsed_sec,opponent,current_lr,stay,north,east,south,west,random,home,prospect
4547,2183.00,2159.62,654,1.959,1949.1,self-play,1.40e-04,0.273,0.182,0.123,0.091,0.069,0.120,0.052,0.091
4548,2262.50,2169.55,745,1.641,1949.4,self-play,1.40e-04,0.278,0.114,0.013,0.177,0.025,0.051,0.241,0.101
4549,1256.00,2165.22,294,1.951,1949.8,self-play,1.40e-04,0.199,0.177,0.078,0.092,0.057,0.050,0.213,0.135
4550,2123.50,2173.76,732,1.711,1950.0,self-play,1.40e-04,0.141,0.056,0.014,0.127,0.127,0.056,0.366,0.113
4551,1753.00,2158.23,429,2.026,1950.8,self-play,1.40e-04,0.172,0.113,0.082,0.120,0.113,0.055,0.120,0.223
4552,3606.50,2164.75,844,2.035,1951.5,self-play,1.40e-04,0.133,0.157,0.067,0.133,0.165,0.071,0.086,0.188
4553,1709.50,2148.28,428,2.049,1952.3,self-play,1.40e-04,0.143,0.150,0.082,0.123,0.137,0.099,0.099,0.167
4554,1396.50,2149.12,400,2.057,1952.9,self-play,1.40e-04,0.139,0.162,0.093,0.143,0.147,0.108,0.112,0.097
4555,1576.50,2148.61,592,1.131,1953.1,self-play,1.40e-04,0.087,0.087,0.000,0.109,0.065,0.065,0.587,0.000
4556,1085.50,2135.63,190,2.024,1953.9,self-play,1.40e-04,0.098,0.217,0.095,0.115,0.095,0.153,0.125,0.102
4557,2168.50,2137.45,615,1.600,1954.1,self-play,1.40e-04,0.042,0.111,0.028,0.125,0.167,0.111,0.375,0.042
4558,980.50,2135.09,297,2.045,1955.0,self-play,1.40e-04,0.119,0.158,0.086,0.089,0.122,0.152,0.139,0.135
4559,1914.00,2126.38,557,2.044,1955.7,self-play,1.40e-04,0.115,0.148,0.127,0.135,0.066,0.148,0.123,0.139
4560,1589.00,2119.22,161,1.961,1955.9,self-play,1.40e-04,0.212,0.094,0.129,0.118,0.094,0.024,0.188,0.141
4561,2758.00,2116.70,529,2.032,1956.5,self-play,1.40e-04,0.140,0.126,0.173,0.084,0.093,0.075,0.117,0.192
4562,2046.50,2117.52,349,2.036,1957.2,self-play,1.40e-04,0.121,0.190,0.173,0.083,0.069,0.083,0.080,0.201
4563,3061.00,2120.41,569,2.031,1958.3,self-play,1.40e-04,0.118,0.187,0.138,0.110,0.069,0.133,0.056,0.187
4564,4130.00,2152.11,1282,1.950,1958.6,self-play,1.40e-04,0.120,0.308,0.034,0.051,0.145,0.145,0.103,0.094
4565,2940.00,2170.05,859,2.030,1959.2,self-play,1.40e-04,0.140,0.198,0.123,0.099,0.111,0.152,0.078,0.099
4566,3656.50,2190.03,701,2.039,1961.3,self-play,1.40e-04,0.157,0.160,0.112,0.128,0.092,0.132,0.077,0.141
4567,1480.00,2190.14,487,1.859,1961.6,self-play,1.40e-04,0.120,0.173,0.040,0.067,0.093,0.080,0.360,0.067
4568,1774.00,2186.62,536,1.983,1962.0,self-play,1.40e-04,0.114,0.204,0.066,0.102,0.090,0.090,0.210,0.126
4569,1389.00,2171.70,500,1.364,1962.2,self-play,1.40e-04,0.067,0.133,0.000,0.000,0.222,0.022,0.511,0.044
4570,2790.00,2175.28,895,2.027,1963.3,self-play,1.40e-04,0.102,0.150,0.147,0.095,0.093,0.121,0.121,0.171
4571,875.50,2172.82,294,1.993,1963.8,self-play,1.40e-04,0.079,0.236,0.051,0.062,0.174,0.079,0.202,0.118
4572,1605.00,2163.30,435,2.020,1964.4,self-play,1.40e-04,0.151,0.211,0.110,0.101,0.124,0.050,0.142,0.110
4573,2621.00,2173.69,604,2.033,1965.1,self-play,1.40e-04,0.153,0.172,0.092,0.096,0.138,0.092,0.119,0.138
4574,716.00,2155.95,241,1.308,1965.2,self-play,1.40e-04,0.119,0.095,0.000,0.000,0.119,0.000,0.667,0.000
4575,1242.00,2147.22,268,2.016,1965.8,self-play,1.40e-04,0.152,0.152,0.105,0.123,0.082,0.058,0.181,0.146
4576,2262.50,2152.66,602,2.018,1966.4,self-play,1.40e-04,0.221,0.171,0.067,0.104,0.092,0.104,0.133,0.108
4577,2093.50,2147.14,570,1.868,1966.7,self-play,1.40e-04,0.140,0.198,0.000,0.174,0.256,0.105,0.116,0.012
4578,3213.50,2154.62,857,2.004,1967.8,self-play,1.40e-04,0.118,0.175,0.101,0.116,0.113,0.180,0.086,0.111
4579,1768.00,2154.55,391,2.018,1968.3,self-play,1.40e-04,0.070,0.216,0.080,0.155,0.103,0.155,0.066,0.155
4580,3145.00,2170.51,849,1.988,1968.8,self-play,1.40e-04,0.101,0.182,0.054,0.155,0.108,0.149,0.068,0.182
4581,2402.00,2183.86,583,2.007,1969.9,self-play,1.40e-04,0.120,0.170,0.062,0.177,0.053,0.090,0.110,0.218
4582,1525.00,2179.97,464,2.026,1970.5,self-play,1.40e-04,0.065,0.185,0.106,0.116,0.171,0.083,0.176,0.097
4583,2341.00,2178.92,424,2.039,1971.4,self-play,1.40e-04,0.062,0.196,0.101,0.148,0.122,0.145,0.089,0.136
4584,2213.00,2177.88,669,1.693,1971.6,self-play,1.40e-04,0.037,0.085,0.061,0.098,0.415,0.049,0.122,0.134
4585,4818.00,2212.24,923,2.034,1973.4,self-play,1.40e-04,0.140,0.109,0.100,0.154,0.123,0.093,0.114,0.167
4586,2950.00,2218.82,737,1.899,1973.8,self-play,1.40e-04,0.125,0.154,0.044,0.081,0.368,0.088,0.066,0.074
4587,1779.50,2208.12,510,2.051,1974.4,self-play,1.40e-04,0.123,0.144,0.070,0.095,0.132,0.152,0.115,0.169
4588,2457.00,2208.61,548,1.936,1974.7,self-play,1.40e-04,0.132,0.132,0.018,0.114,0.211,0.061,0.140,0.193
4589,1684.50,2222.19,467,2.043,1975.6,self-play,1.40e-04,0.126,0.189,0.126,0.117,0.079,0.107,0.110,0.145
4590,2122.00,2226.82,661,1.971,1975.9,self-play,1.40e-04,0.178,0.103,0.056,0.140,0.187,0.056,0.206,0.075
4591,2003.50,2218.99,608,2.026,1976.6,self-play,1.40e-04,0.166,0.136,0.125,0.147,0.094,0.094,0.151,0.087
4592,1040.00,2217.88,322,2.034,1977.3,self-play,1.40e-04,0.123,0.112,0.149,0.119,0.097,0.104,0.172,0.123
4593,1702.00,2216.67,436,2.035,1977.8,self-play,1.40e-04,0.065,0.108,0.151,0.130,0.141,0.049,0.157,0.200
4594,2948.50,2229.77,648,2.023,1979.5,self-play,1.40e-04,0.109,0.126,0.160,0.129,0.146,0.070,0.109,0.151
4595,2558.50,2239.28,603,1.993,1980.2,self-play,1.40e-04,0.126,0.092,0.134,0.248,0.155,0.050,0.076,0.118
4596,1572.00,2237.86,421,1.968,1980.7,self-play,1.40e-04,0.176,0.112,0.112,0.239,0.112,0.037,0.080,0.133
4597,2776.00,2236.88,662,2.002,1981.3,self-play,1.40e-04,0.223,0.178,0.112,0.186,0.062,0.054,0.070,0.116
4598,2697.50,2245.47,702,2.010,1981.9,self-play,1.40e-04,0.215,0.215,0.124,0.180,0.064,0.026,0.086,0.090
4599,4043.00,2267.23,1208,2.012,1982.5,self-play,1.40e-04,0.151,0.205,0.070,0.103,0.103,0.092,0.108,0.168
4600,1721.50,2263.80,384,2.038,1983.4,self-play,1.36e-04,0.134,0.198,0.137,0.128,0.093,0.076,0.117,0.117
4601,1937.50,2263.49,480,2.041,1984.2,self-play,1.36e-04,0.142,0.205,0.094,0.132,0.101,0.097,0.090,0.139
4602,2756.00,2261.91,495,2.036,1985.0,self-play,1.36e-04,0.164,0.164,0.148,0.088,0.126,0.129,0.044,0.138
4603,1248.50,2244.81,295,2.019,1986.1,self-play,1.36e-04,0.128,0.176,0.166,0.153,0.105,0.140,0.061,0.071
4604,2261.50,2240.15,298,1.995,1986.7,self-play,1.36e-04,0.109,0.095,0.104,0.147,0.114,0.109,0.057,0.265
4605,2609.50,2246.56,522,2.031,1987.5,self-play,1.36e-04,0.150,0.120,0.107,0.160,0.123,0.100,0.053,0.187
4606,2575.50,2249.74,681,2.034,1988.2,self-play,1.36e-04,0.167,0.101,0.105,0.186,0.120,0.085,0.089,0.147
4607,2286.00,2244.38,668,1.985,1988.7,self-play,1.36e-04,0.183,0.131,0.097,0.126,0.091,0.086,0.103,0.183
4608,2023.00,2235.95,565,1.982,1989.4,self-play,1.36e-04,0.229,0.111,0.099,0.162,0.119,0.095,0.091,0.095
4609,4595.00,2253.45,1523,1.656,1989.6,self-play,1.36e-04,0.516,0.011,0.011,0.055,0.077,0.055,0.121,0.154
4610,2439.00,2255.71,720,1.897,1990.2,self-play,1.36e-04,0.212,0.064,0.059,0.177,0.113,0.108,0.094,0.172
4611,3119.00,2262.45,698,1.819,1990.5,self-play,1.36e-04,0.364,0.045,0.000,0.136,0.055,0.082,0.109,0.209
4612,1973.00,2261.41,553,1.957,1991.0,self-play,1.36e-04,0.312,0.079,0.037,0.148,0.079,0.106,0.122,0.116
4613,2263.00,2263.98,626,1.841,1991.2,self-play,1.36e-04,0.299,0.034,0.011,0.138,0.138,0.057,0.218,0.103
4614,2454.00,2268.61,819,2.050,1992.9,self-play,1.36e-04,0.180,0.130,0.125,0.158,0.086,0.092,0.115,0.115
4615,2797.00,2278.80,685,2.009,1993.5,self-play,1.36e-04,0.198,0.165,0.044,0.104,0.110,0.165,0.082,0.132
4616,2891.00,2285.03,984,1.909,1993.8,self-play,1.36e-04,0.222,0.120,0.028,0.167,0.083,0.111,0.120,0.148
4617,2179.00,2290.88,416,2.037,1994.5,self-play,1.36e-04,0.188,0.114,0.077,0.114,0.118,0.185,0.107,0.096
4618,2009.50,2287.37,568,2.022,1995.4,self-play,1.36e-04,0.155,0.163,0.129,0.140,0.089,0.166,0.083,0.074
